id,family_id,parent_id,name,bookkeeping,level,latitude,longitude,iso639P3code,description,markup_description,child_family_count,child_language_count,child_dialect_count,country_ids
east2695,utoa1244,dura1246,Eastern Durango Nahuatl,FALSE,language,22.676,-1.046.259,azd,,,0,0,0,MX
east2696,sino1245,uncl1503,Eastern Lalu,FALSE,language,23.585,101.546,yit,,,0,0,0,CN
east2697,mand1469,mand1469,Eastern Mande,FALSE,family,,,,,,17,21,60,
east2698,tuca1253,tuca1253,Eastern Tucanoan,FALSE,family,,,,,,16,20,14,
east2699,afro1255,cush1243,East Cushitic,FALSE,family,,,,,,26,35,59,
east2700,algi1248,algo1257,Eastern Algonquian,FALSE,family,,,,,,10,16,14,
east2701,gunw1250,gunw1250,Eastern Gunwinyguan,FALSE,family,,,,,,1,3,0,
east2702,tuca1253,east2698,Eastern Eastern Tucanoan,FALSE,family,,,,,,9,11,7,
east2703,atla1278,wolo1248,Nyun,FALSE,family,,,,,,2,6,2,
east2705,nucl1709,huon1246,Eastern Huon,FALSE,family,,,,,,5,8,13,
east2706,pama1250,vict1234,Eastern Victoria,FALSE,family,,,,,,1,3,1,
east2707,tuca1253,east2702,Eastern Eastern Tucanoan I,FALSE,family,,,,,,1,3,6,
east2708,tuca1253,east2702,Eastern Eastern Tucanoan II,FALSE,family,,,,,,6,8,1,
east2709,afro1255,east2633,East Chadic B.1,FALSE,family,,,,,,5,12,22,
east2710,afro1255,east2633,East Chadic B.3,FALSE,family,,,,,,3,7,2,
east2711,atla1278,gbee1241,Eastern Gbe,FALSE,family,,,,,,3,15,18,
east2712,aust1307,mala1545,Eastern Malayo-Polynesian,FALSE,family,,,,,,326,565,694,
east2714,indo1319,roma1334,Eastern Romance,FALSE,family,,,,,,2,4,15,
east2715,nubi1251,kord1246,Eastern Kordofan Nubian,FALSE,family,,,,,,0,3,6,
east2716,pama1250,mari1445,Eastern Maric,FALSE,family,,,,,,0,3,0,
east2717,pama1250,waka1283,Eastern Waka-Kabic,FALSE,family,,,,,,0,2,3,
east2718,saha1256,kanu1281,East Kanuri,FALSE,family,,,,,,0,3,19,
east2719,sino1245,kira1253,Eastern Kiranti,FALSE,family,,,,,,11,19,51,
east2720,utoa1244,azte1234,Eastern Nahuatl,FALSE,family,,,,,,4,14,3,
east2721,afro1255,east2645,East Chadic A.2 1,FALSE,family,,,,,,0,2,0,
east2722,afro1255,east2645,East Chadic A.2 2,FALSE,family,,,,,,1,4,7,
east2723,atha1245,sout3151,Eastern Southwestern Apachean,FALSE,family,,,,,,0,2,0,
east2724,aust1307,muru1275,Eastern Murutic,FALSE,family,,,,,,1,4,0,
east2726,indo1319,shau1239,Eastern Hindi,FALSE,family,,,,,,1,4,38,
east2727,indo1319,lahn1241,Eastern Panjabic,FALSE,family,,,,,,0,2,9,
east2729,afro1255,arab1395,Eastern Arabic,FALSE,family,,,,,,3,6,25,
east2730,atla1278,bebo1243,Eastern Beboid,FALSE,family,,,,,,8,10,2,
east2731,atla1278,narr1281,East Bantu,FALSE,family,,,,,,170,257,519,
east2733,aust1307,timo1265,Lakalei-Idate,FALSE,family,,,,,,0,2,0,
east2734,indo1319,mode1265,Eastern Goidelic,FALSE,family,,,,,,0,2,2,
east2735,otom1299,mixt1427,Eastern Alta Mixtec,FALSE,family,,,,,,4,11,3,
east2736,otom1299,coas1314,Eastern Chatino,FALSE,family,,,,,,0,4,3,
east2737,otom1299,otom1300,Eastern Otomi,FALSE,family,,,,,,0,3,0,
east2738,atla1278,edea1234,Eastern Ede,FALSE,family,,,,,,3,6,22,
east2739,atla1278,kamb1319,East Kambaric,FALSE,family,,,,,,0,3,1,
east2740,atla1278,grus1239,East-West Grusi,FALSE,family,,,,,,12,18,20,
east2741,aust1307,grea1302,East Seram,FALSE,family,,,,,,2,6,6,
east2742,aust1307,east2778,East and Central Manobo,FALSE,family,,,,,,2,5,7,
east2743,aust1307,vehi1234,Eastern Indonesia Trade Malay,FALSE,family,,,,,,2,8,10,
east2744,indo1319,gaud1238,Eastern Bengali,FALSE,family,,,,,,0,2,0,
east2745,indo1319,fars1255,Eastern Farsic,FALSE,family,,,,,,1,7,22,
east2746,otom1299,coas1316,East Coast Mixtec,FALSE,family,,,,,,0,3,1,
east2747,atla1278,grea1287,Eastern Greater Luyana,FALSE,family,,,,,,0,2,5,
east2748,aust1307,east2741,East Rivers Seram,FALSE,family,,,,,,0,2,0,
east2750,atla1278,grea1289,East Nyanza,FALSE,family,,,,,,9,13,21,
east2751,aust1307,buto1237,East Buton,FALSE,family,,,,,,0,2,0,
east2752,aust1307,piru1243,East Piru Bay,FALSE,family,,,,,,11,14,26,
east2753,aust1307,mala1539,Eastern Malakula linkage,FALSE,family,,,,,,5,12,7,
east2754,aust1307,nucl1793,East Santo,FALSE,family,,,,,,2,5,2,
east2755,aust1307,nucl1806,East Borneo Malay,FALSE,family,,,,,,5,7,5,
east2756,atla1278,ruvu1235,East Ruvu,FALSE,family,,,,,,2,6,0,
east2757,aust1307,east2752,Eastern Littoral Piru Bay,FALSE,family,,,,,,0,2,2,
east2758,aust1307,nucl1485,East Uvean-Niuafo'ou,FALSE,family,,,,,,0,3,0,
east2759,indo1319,cari1284,Eastern Caribbean Creole,FALSE,family,,,,,,7,12,0,
east2760,aust1307,choi1242,East Choiseul,FALSE,family,,,,,,1,3,6,
east2761,aust1307,newg1239,East New Georgia,FALSE,family,,,,,,3,6,4,
east2762,aust1307,nucl1794,Eastern Taupota,FALSE,family,,,,,,1,5,2,
east2763,aust1307,araw1283,East Arawe,FALSE,family,,,,,,0,3,3,
east2764,aust1307,cent2290,Eastern Trukic,FALSE,family,,,,,,2,4,8,
east2765,algi1248,algo1257,Eastern Great Lakes Algonquian,FALSE,family,,,,,,7,13,20,
east2766,afro1255,mode1252,Eastern MSA,FALSE,family,,,,,,0,2,10,
east2767,nucl1709,soge1235,East Sogeram,FALSE,family,,,,,,1,4,0,
east2768,indo1319,arme1241,Eastern-Western Armenian,FALSE,family,,,,,,0,2,81,
east2769,aust1307,nucl1726,East Nuclear Subanen,FALSE,family,,,,,,0,3,4,
east2770,pama1250,pama1250,East Queensland Border Pama Nyungan,FALSE,family,,,,,,2,4,2,
east2771,sino1245,late1253,Eastern Tibetic,FALSE,family,,,,,,0,4,25,
east2772,aust1307,nger1240,Eastern Ngero,FALSE,family,,,,,,1,3,1,
east2773,sino1245,newa1247,Eastern Newari,FALSE,language,27.576.985,86.033.964,,,,0,0,7,NP
east2774,ural1272,khan1279,East Khanty,FALSE,family,5.997.339,74.44,,,,0,2,8,RU
east2775,afro1255,east2640,East Chadic A.1,FALSE,family,,,,,,3,6,4,
east2776,aust1305,angk1246,Eastern Angkuic,FALSE,language,23.480.856,101.357.664,,,,0,0,0,CN
east2777,sino1245,tibe1275,Eastern West Himalayish,FALSE,family,,,,,,5,8,6,
east2778,aust1307,cent2255,East-West-Central Manobo,FALSE,family,,,,,,5,8,16,
east2779,sino1245,khom1240,Eastern Khumi Chin,FALSE,language,213.425,93.155,cek,,,0,0,0,MM
east2780,indo1319,nort3266,East-Central Swedic,FALSE,family,,,,,,1,4,48,
east2781,indo1319,east2780,East Swedic,FALSE,family,,,,,,0,3,8,
east2782,atla1278,sout3353,Eastern Kikongo,FALSE,language,-5.25,15.5,,,,0,0,5,CD
east2783,aust1305,brou1236,Eastern Bru-Katang,FALSE,family,,,,,,1,3,4,
east2790,nakh1245,nucl1321,Eastern Samur,FALSE,family,,,,,,4,6,19,
east2791,turk1311,sout3396,East Kipchak,FALSE,family,,,,,,0,2,7,
east2793,sino1245,down1240,Eastern Lixian Qiang,FALSE,dialect,,,,,,0,0,2,
east2794,mand1469,nucl1770,Eastern Dan,FALSE,dialect,,,,,,0,0,14,
east2795,nara1262,nara1262,Eastern Nara,FALSE,dialect,,,,,,0,0,2,
east2796,ural1272,lado1234,East Ladoga,FALSE,family,,,,,,0,3,6,
east2798,indo1319,gree1276,South Greek,FALSE,family,,,,,,5,10,48,
east2799,indo1319,cant1245,Eastern Cantabrian,FALSE,dialect,,,,,,0,0,0,
east2800,araw1282,jama1261,Eastern Jamamadi,FALSE,dialect,,,,,,0,0,0,
east2801,aust1307,sema1271,Kudus,FALSE,dialect,,,,,,0,0,0,
east2802,atak1252,atak1252,Eastern Atakapa,FALSE,dialect,,,,,,0,0,0,
east2803,afro1255,tari1263,Eastern Middle Atlas Berber,FALSE,dialect,,,,,,0,0,0,
east2804,afro1255,riff1234,Eastern Rif,FALSE,dialect,,,,,,0,0,12,
east2805,indo1319,germ1287,East Germanic,FALSE,family,,,,,,0,2,3,
east2806,atla1278,mamb1312,Eastern Mambila,FALSE,family,,,,,,0,2,7,
east2807,aust1307,nucl1534,East Lamaholot,FALSE,dialect,,,,,,0,0,4,
east2808,ural1272,seto1244,Eastern Seto,FALSE,dialect,,,,,,0,0,0,
east2809,nucl1709,wano1243,Eastern Wano,FALSE,dialect,,,,,,0,0,3,
east2810,sino1245,olek1239,Eastern Black Mountain Mönpa,FALSE,dialect,,,,,,0,0,2,
east2811,tung1282,even1260,Eastern Even,FALSE,dialect,,,,,,0,0,7,
east2812,chuk1271,kamc1243,Northeast Itelmen,FALSE,language,57.596.103,162.486.163,,,,0,0,2,RU
east2813,chuk1271,east2812,East Itelmen,FALSE,dialect,,,,,,0,0,0,
east2814,indo1319,bulg1262,Eastern Bulgarian,FALSE,dialect,,,,,,0,0,15,
east2815,indo1319,balk1260,Eastern Balkan Bulgarian,FALSE,dialect,,,,,,0,0,0,
east2816,indo1319,rupp1234,Eastern Rup,FALSE,dialect,,,,,,0,0,2,
east2817,indo1319,kols1241,East Ripuarian,FALSE,dialect,,,,,,0,0,0,
east2818,indo1319,luxe1241,East Moselle Franconian,FALSE,dialect,,,,,,0,0,2,
east2819,indo1319,nort2595,Eastern Northern Macedonian,FALSE,dialect,,,,,,0,0,4,
east2820,indo1319,sout2601,Eastern Macedonian,FALSE,dialect,,,,,,0,0,0,
east2821,indo1319,news1236,Eastern Herzegovinian Shtokavian,FALSE,dialect,,,,,,0,0,4,
east2822,indo1319,news1236,Eastern Bosnian Shtokavian,FALSE,dialect,,,,,,0,0,0,
east2823,sali1255,clal1241,Eastern Klallam,FALSE,dialect,,,,,,0,0,0,
east2824,sali1255,saan1246,East Saanich,FALSE,dialect,,,,,,0,0,0,
east2825,indo1319,cent2344,Eastern Central English,FALSE,dialect,,,,,,0,0,3,
east2826,indo1319,sout3284,Eastern Southwestern English,FALSE,dialect,,,,,,0,0,0,
east2827,indo1319,west2901,East Cornwall-Devon,FALSE,dialect,,,,,,0,0,2,
east2828,indo1319,east2827,East Cornwall,FALSE,dialect,,,,,,0,0,0,
east2829,indo1319,sout3285,Eastern Counties Southeastern English,FALSE,dialect,,,,,,0,0,0,
east2830,sino1245,hbro1238,Eastern Qinghai Amdo,FALSE,dialect,,,,,,0,0,3,
east2831,indo1319,koch1253,East Danuwar,FALSE,dialect,,,,,,0,0,0,
east2832,indo1319,fran1268,East Middle German,FALSE,family,,,,,,1,4,48,
east2833,indo1319,thur1252,East Thuringian,FALSE,dialect,,,,,,0,0,0,
east2834,indo1319,merc1242,Irish Anglo-Norman,FALSE,language,522.496,-66.488,yol,,,0,0,2,IE
east2835,indo1319,nort3314,Eastern New England English,FALSE,dialect,,,,,,0,0,2,
east2836,indo1319,mids1245,Eastern Mid Scots,FALSE,dialect,,,,,,0,0,0,
east2837,indo1319,sout2620,East Dumfries Scots,FALSE,dialect,,,,,,0,0,0,
east2838,aust1307,nage1237,Eastern Nage,FALSE,dialect,,,,,,0,0,0,
east2839,turk1311,nort2697,Eastern Azerbaijani,FALSE,dialect,,,,,,0,0,6,
east2840,aust1307,lioo1240,Eastern Li'o,FALSE,dialect,,,,,,0,0,0,
east2841,indo1319,dani1285,Eastern Zealand,FALSE,dialect,,,,,,0,0,0,
east2842,indo1319,dani1285,Eastern Funen,FALSE,dialect,,,,,,0,0,0,
east2843,indo1319,gila1241,Eastern Gilaki,FALSE,dialect,,,,,,0,0,3,
east2844,indo1319,pont1253,Eastern Pontic Greek,FALSE,dialect,,,,,,0,0,5,
east2845,atla1278,east2711,Eastern Phla-Phera,FALSE,family,,,,,,0,2,4,
east2846,tung1282,sibe1251,Eastern Evenki,FALSE,dialect,,,,,,0,0,6,
east2847,sino1245,saja1240,Eastern Miji,FALSE,dialect,,,,,,0,0,0,
east2848,afro1255,egyp1253,Eastern Egyptian Arabic,FALSE,dialect,,,,,,0,0,3,
east2849,afro1255,west2938,Eastern Biḥēra-Kafr išŠēx-Parts of Ġarbiyya,FALSE,dialect,,,,,,0,0,0,
east2850,aust1307,maor1246,Eastern North Island Maori,FALSE,dialect,,,,,,0,0,4,
east2851,sino1245,gesh1238,Eastern Geshiza,FALSE,dialect,,,,,,0,0,0,
east2852,leng1261,leng1261,Eastern Enlhet-Enenlhet,FALSE,family,,,,,,0,4,2,
east2853,yama1264,yama1264,East Yámana,FALSE,dialect,,,,,,0,0,0,
east2854,indo1319,nucl1270,Eastern Mazanderani,FALSE,dialect,,,,,,0,0,0,
east2856,sino1245,zhuo1234,Eastern Zhuoni,FALSE,dialect,,,,,,0,0,0,
east2857,atha1245,chip1261,Eastern Chipewyan,FALSE,dialect,,,,,,0,0,0,
east2858,aust1307,rote1234,Nuclear Rote,FALSE,family,,,,,,2,5,15,
east2859,aust1307,cent2375,Southeast Rote,FALSE,family,,,,,,0,2,7,
east2861,atla1278,kpan1246,Eastern Kpan,FALSE,dialect,,,,,,0,0,3,
east2862,atla1278,bami1239,East Bamileke,FALSE,family,,,,,,0,5,24,
east2863,pama1250,mudb1240,Eastern Mudbura,FALSE,dialect,,,,,,0,0,0,
east2864,kera1258,kera1258,East Keram,FALSE,family,,,,,,0,2,3,
east2865,indo1319,nort3361,Eastern Romanian,FALSE,family,,,,,,0,2,13,
east2866,ural1272,finn1320,Eastern Finnmarku Saami,FALSE,dialect,,,,,,0,0,0,
east2867,tuuu1241,kwii1241,Eastern !Ui,FALSE,family,,,,,,0,3,3,
east2868,indo1319,cent1967,East Central Bavarian,FALSE,dialect,,,,,,0,0,4,
east2869,atla1278,sout2809,East-Southern Koongo,FALSE,dialect,,,,,,0,0,4,
east2870,kart1248,nucl1302,Eastern Georgian,FALSE,dialect,,,,,,0,0,4,
east2871,indo1319,west2369,Eastern Persian,FALSE,dialect,,,,,,0,0,16,
east2872,pama1250,badj1246,Eastern Karnic,FALSE,family,,,,,,0,2,7,
east2873,pama1250,wang1290,Eastern Wangganguru,FALSE,dialect,,,,,,0,0,0,
east2875,indo1319,awad1243,Eastern Awadhi,FALSE,dialect,,,,,,0,0,4,
east2876,indo1319,brab1243,East Brabants,FALSE,dialect,,,,,,0,0,0,
east2877,aust1307,kubu1239,Eastern Kubu,FALSE,dialect,,,,,,0,0,7,
east2878,tequ1244,tequ1244,Eastern Tequistlatecan,FALSE,family,,,,,,0,2,0,
east2879,ural1272,cent2322,East Mansi,FALSE,dialect,,,,,,0,0,4,
east2880,drav1251,sout2711,Eastern Gondi,FALSE,family,,,,,,0,2,3,
east2881,aust1307,fina1242,Eastern Bontok,FALSE,dialect,17.08,121.17,ebk,,,0,0,3,PH
east2882,indo1319,nort2599,Eastern Polesian,FALSE,dialect,,,,,,0,0,0,
east2887,sino1245,sout2714,East Yunling Mountain,FALSE,dialect,,,,,,0,0,0,
east2888,nucl1709,ngge1241,Eastern Nggem,FALSE,dialect,,,,,,0,0,0,
east2889,atla1278,bena1262,East Bena,FALSE,dialect,,,,,,0,0,4,
east2890,indo1319,raja1256,Eastern Rajasthani,FALSE,family,,,,,,0,2,2,
east2891,otom1299,rinc1236,Eastern Rincón Zapotec,FALSE,dialect,,,,,,0,0,0,
east2892,skoo1245,skou1239,Eastern Skouic,FALSE,family,,,,,,1,3,8,
east2893,indo1319,kala1372,Eastern Chitral Kalasha,FALSE,dialect,,,,,,0,0,0,
east2894,aust1307,timo1265,Eastern Timor,FALSE,family,,,,,,3,6,7,
east2895,aust1307,east2449,East Polynesian Distal,FALSE,family,,,,,,2,4,7,
east2896,aust1307,east2449,East Polynesian Proximal,FALSE,family,,,,,,3,10,31,
east2897,afro1255,suda1235,East Sudanic Arabic,FALSE,family,,,,,,0,3,5,
east2898,aust1307,fiji1243,East Viti Levu,FALSE,dialect,,,,,,0,0,8,
east2899,tara1323,pure1242,Eastern Lake Patzcuaro,FALSE,dialect,,,,,,0,0,0,
east2901,atla1278,cent2274,Eastern Kirinyaga,FALSE,family,,,,,,2,4,12,
east2902,sino1245,sino1246,East Tusom,FALSE,language,24.8,94.4,,,,0,0,0,IN
east2903,sino1245,tang1336,Eastern Tangkhul,FALSE,dialect,,,,,,0,0,2,
east2904,algi1248,mohe1244,Eastern Niantic,FALSE,dialect,,,,,,0,0,0,
east2905,indo1319,uppe1395,Eastern Upper Sorbian,FALSE,dialect,,,,,,0,0,2,
east2906,indo1319,lowe1385,Eastern Lower Sorbian,FALSE,dialect,,,,,,0,0,2,
east2907,turk1311,ainu1251,East-Central Ejnu,FALSE,dialect,,,,,,0,0,0,
east2908,afro1255,tach1249,Eastern Tachawit,FALSE,dialect,,,,,,0,0,0,
east2909,tupi1275,tupi1275,Eastern Tupian,FALSE,family,,,,,,35,54,46,
east2910,hmon1336,nort3428,Eastern Qiandongic Miao,FALSE,family,,,,,,0,2,0,
east2911,aust1307,jaya1243,Eastern Jayapura Bay,FALSE,family,,,,,,0,2,0,
east2912,atla1278,sout3420,East Kyoga,FALSE,family,,,,,,0,2,0,
eban1241,heib1242,cent2049,Ebang-Logol,FALSE,family,,,,,,1,4,6,
eban1242,heib1242,eban1241,Ebang-Laru,FALSE,family,,,,,,0,2,2,
ebir1243,atla1278,ebir1244,Ebira,FALSE,language,815.516,706.183,igb,,,0,0,3,NG
ebir1244,atla1278,benu1247,Ebira-Nupoid,FALSE,family,,,,,,6,11,25,
ebit1237,zamu1243,cham1315,Ebitoso,FALSE,dialect,,,,,,0,0,0,
ebla1238,afro1255,east2678,Eblaite,FALSE,language,35.798,36.798,xeb,,,0,0,0,SY
ebod1238,atla1278,lala1261,Ebode,FALSE,dialect,,,,,,0,0,0,
ebri1238,atla1278,poto1250,Ebrié,FALSE,language,536.868,-403.188,ebr,,,0,0,0,CI
ebug1241,atla1278,ebug1242,Ebughu,FALSE,language,482.544,801.304,ebg,,,0,0,0,NG
ebug1242,atla1278,oroi1234,Ebughu-Oro,FALSE,family,,,,,,0,2,0,
ebuk1238,atla1278,bomb1262,Ebuku,FALSE,dialect,,,,,,0,0,0,
ebun1241,atla1278,west2472,Ebunn-Ugbo,FALSE,dialect,,,,,,0,0,0,
ebun1242,atla1278,west2472,Ebunn-Oke,FALSE,dialect,,,,,,0,0,0,
ebuu1238,atla1278,igal1242,Ebu,FALSE,dialect,,,,,,0,0,0,
eche1239,atla1278,nucl1417,Eche,FALSE,dialect,,,,,,0,0,0,
echi1237,japo1237,toka1245,Echigo,FALSE,dialect,,,,,,0,0,4,
echo1239,leng1261,guan1268,Echoladi,FALSE,dialect,,,,,,0,0,0,
ecua1243,sign1238,west2886,Ecuadorian Sign Language,FALSE,language,-124.999,-791.666,ecs,,,0,0,0,EC
ecua1247,tuca1253,seco1241,Ecuadorian Siona,FALSE,dialect,,,,,,0,0,0,
ecua1248,quec1387,colo1257,Ecuadorian Quechua A,FALSE,family,,,,,,0,3,7,
ecua1249,quec1387,colo1257,Ecuadorian Quechua B,FALSE,family,,,,,,4,8,12,
edam1234,atla1278,aram1260,Edamme,FALSE,dialect,,,,,,0,0,0,
edan1238,atla1278,haya1250,Edangabo,FALSE,dialect,,,,,,0,0,0,
edea1234,atla1278,edek1238,Ede,FALSE,family,,,,,,6,12,27,
edec1238,atla1278,east2738,Ede Cabe,FALSE,language,778.176,248.128,cbj,,,0,0,0,BJ NG
edei1244,atla1278,sout3187,Ede Idaca,FALSE,language,778.428,227.039,idd,,,0,0,0,BJ
edei1245,atla1278,sout3186,Ede Ije,FALSE,language,709.729,264.262,ijj,,,0,0,0,BJ
edei1246,atla1278,sout3187,Ede Ica,FALSE,language,846.128,182.137,ica,,,0,0,2,BJ
edek1238,atla1278,yoru1244,Edekiri,FALSE,family,,,,,,7,13,27,
eden1244,atla1278,sout3186,Ede Nago,FALSE,language,675.763,264.908,nqg,,,0,0,0,BJ NG
eder1237,nucl1709,awyu1264,Edera Awyu,FALSE,language,-70.038,139.914,awy,,,0,0,0,ID
edes1234,indo1319,hams1240,Edesa Armenian,FALSE,dialect,,,,,,0,0,0,
edii1237,aust1307,galo1243,Edi,FALSE,dialect,,,,,,0,0,0,
edir1241,turk1311,anat1259,Edirne,FALSE,dialect,,,,,,0,0,0,
edir1242,atla1278,enge1239,Ediro,FALSE,dialect,,,,,,0,0,0,
edoi1239,atla1278,akpe1249,Edoid,FALSE,family,,,,,,16,29,75,
edol1239,bosa1245,etor1234,Edolo,FALSE,language,-611.618,142.65,etr,,,0,0,2,PG
edom1234,afro1255,anci1244,Edomite,FALSE,dialect,,,xdm,,,0,0,0,JO
edoo1240,aust1307,ledo1238,Edo,FALSE,dialect,,,,,,0,0,0,
edop1238,lake1255,cent2110,Edopi,FALSE,language,-311.078,137.387,dbf,,,0,0,0,ID
eeee1240,taik1256,unun9894,E,FALSE,language,247.262,109.063,eee,,,0,0,0,CN
efai1241,atla1278,cent2253,Efai,FALSE,language,460.447,827.625,efa,,,0,0,0,CM NG
efat1235,arti1236,efat1240,Efatese,FALSE,language,-1.757.023,16.825.945,,,,0,0,0,VU
efat1236,aust1307,epie1239,Efate,FALSE,family,,,,,,2,4,8,
efat1240,arti1236,arti1236,Efate-group-based Artificial Language,FALSE,family,,,,,,0,1,0,
efee1239,cent2225,lese1245,Efe,FALSE,language,1.8798,292.918,efe,,,0,0,0,CD
efif1238,atla1278,akpe1248,Efifa,FALSE,dialect,,,,,,0,0,0,
efik1244,atla1278,cent2253,Efikic,FALSE,family,,,,,,3,6,7,
efik1245,atla1278,efik1246,Efik,FALSE,language,489.379,838.121,efi,,,0,0,0,CM NG
efik1246,atla1278,okop1234,Efik-Ibibio,FALSE,family,,,,,,0,2,4,
efta1238,indo1319,west2928,Eftawagaria,FALSE,dialect,,,,,,0,0,0,
efut1241,atla1278,awut1241,Efutu,FALSE,dialect,534.699,-62.723,,,,0,0,0,GH
efut1242,atla1278,ndee1247,Efutop,FALSE,language,592.431,835.425,ofu,,,0,0,0,NG
egaa1242,atla1278,volt1241,Ega,FALSE,language,556.081,-541.732,ega,,,0,0,0,CI
egab1234,sino1245,nort2724,Ega Bai,FALSE,dialect,,,,,,0,0,0,
egba1238,atla1278,nort3426,Egba,FALSE,dialect,,,,,,0,0,0,
egbe1244,ijoi1239,izon1238,Egbema (Ijoid),FALSE,dialect,,,,,,0,0,0,
egbe1245,atla1278,ikwe1242,Egbedna,FALSE,dialect,,,,,,0,0,0,
egbe1246,atla1278,nucl1417,Egbema,FALSE,dialect,,,,,,0,0,0,
egbu1235,atla1278,budj1234,Egbuta,FALSE,language,1.894.874,22.680.426,,,,0,0,0,CD
eger1238,sign1238,hung1263,Eger,FALSE,dialect,,,,,,0,0,0,
eggo1239,atla1278,eggo1240,Eggon,FALSE,language,871.442,845.686,ego,,,0,0,0,NG
eggo1240,atla1278,jili1242,Eggon-Ake,FALSE,family,,,,,,0,2,0,
egni1238,atla1278,ogba1241,Egnih,FALSE,dialect,,,,,,0,0,0,
egon1237,aust1307,ilon1239,Egongot,FALSE,dialect,,,,,,0,0,0,
egyp1238,sign1238,arab1398,Egypt Sign Language,FALSE,language,29.567,29.654,esl,,,0,0,0,EG
egyp1245,afro1255,afro1255,Egyptian,FALSE,family,,,,,,0,2,14,
egyp1246,afro1255,egyp1245,Egyptian (Ancient),FALSE,language,28.381.735,30.834.959,egy,,,0,0,5,EG
egyp1251,afro1255,arab1395,Egyptic Arabic,FALSE,family,,,,,,3,7,38,
egyp1253,afro1255,egyp1254,Egyptian Arabic,FALSE,language,31.0,31.0,arz,,,0,0,15,EG IL LY
egyp1254,afro1255,egyp1251,Egypto-Sudanic Arabic,FALSE,family,,,,,,2,6,34,
ehom1238,atla1278,ukpe1249,Ehom,FALSE,dialect,,,,,,0,0,0,
ehue1238,atla1278,ukue1239,Ehueun,FALSE,language,7.450.998,5.858.846,ehu,,,0,0,0,NG
eili1234,atla1278,nort3260,Eilim,FALSE,dialect,,,,,,0,0,0,
eini1234,khoe1240,kora1292,Eini,FALSE,dialect,,,,,,0,0,0,
einm1234,sign1238,deaf1237,Ein Mahal Sign Language,FALSE,language,3.272.342,3.535.424,,,,0,0,0,IL
eipo1242,nucl1709,east2504,Eipomek,FALSE,language,-433.691,140.045,eip,,,0,0,0,ID
eiti1240,nucl1708,komb1275,Eitiep,FALSE,language,-351.561,142.555,eit,,,0,0,0,PG
eivi1239,indo1319,bale1256,Eivissenc i formenterer,FALSE,dialect,,,,,,0,0,0,
ejag1239,atla1278,ejag1240,Ejagham,FALSE,language,554.442,890.959,etu,,,0,0,10,CM NG
ejag1240,atla1278,ekoi1236,Bakor-Ejagham,FALSE,family,,,,,,5,7,15,
ejam1238,atla1278,here1250,Ejamat,FALSE,language,12.3355,-16.515,eja,,,0,0,0,GW SN
ejar1238,atla1278,begb1241,Ejar,FALSE,dialect,,,,,,0,0,0,
ejee1238,krua1234,nort2810,E Je,FALSE,dialect,,,,,,0,0,0,
ejin1238,mong1349,peri1253,Ejine,FALSE,dialect,,,,,,0,0,0,
ekaa1234,sino1245,lalo1240,Eka,FALSE,language,23.475,99.865,,,,0,0,0,CN
ekai1234,book1242,pend1244,Ekai Chin,TRUE,language,,,cey,,,0,0,0,MM
ekaj1238,atla1278,nnam1239,Ekajuk,FALSE,language,645.731,855.058,eka,,,0,0,0,NG
ekam1238,atla1278,cros1244,Ekama,FALSE,dialect,,,,,,0,0,0,
ekar1243,nucl1709,meew1234,Ekari,FALSE,language,-388.974,136.018,ekg,,,0,0,4,ID
ekhi1238,mong1349,russ1264,Ekhirit,FALSE,dialect,,,,,,0,0,0,
ekii1241,atla1278,uncl1543,Eki,FALSE,language,5.1503,813.613,eki,,,0,0,0,NG
ekii1242,atla1278,bebe1248,Eke (Cameroon),FALSE,dialect,,,,,,0,0,0,
ekis1238,atla1278,nand1264,Ekisongoora,FALSE,dialect,,,,,,0,0,0,
ekit1244,atla1278,bunu1266,Ekiti,FALSE,dialect,,,,,,0,0,0,
ekit1245,atla1278,cent2253,Ekit-Etebi,FALSE,family,,,,,,0,2,0,
ekit1246,atla1278,ekit1245,Ekit,FALSE,language,4.7645,789.222,eke,,,0,0,0,NG
ekiz1238,atla1278,haya1250,Ekiziba,FALSE,dialect,,,,,,0,0,0,
ekoi1236,atla1278,ekoi1237,Ekoid,FALSE,family,,,,,,6,8,17,
ekoi1237,atla1278,sout3152,Ekoid-Mbe,FALSE,family,,,,,,7,9,20,
ekom1238,atla1278,orok1266,Ekombe,FALSE,dialect,,,,,,0,0,0,
ekon1238,atla1278,mong1338,Ekonda Mongo,FALSE,dialect,,,,,,0,0,0,
ekoo1238,atla1278,west2472,Eko,FALSE,dialect,,,,,,0,0,0,
ekos1238,kwom1263,nucl1593,Ekos-Yenabi-Maragin,FALSE,dialect,,,,,,0,0,0,
ekot1239,atla1278,koti1238,Ekoti,FALSE,dialect,,,,,,0,0,0,
ekpa1238,atla1278,ndoe1238,Ekparabong,FALSE,dialect,,,,,,0,0,0,
ekpe1250,ijoi1239,izon1238,Ekpetiama,FALSE,dialect,,,,,,0,0,0,
ekpe1251,atla1278,yekh1238,Ekperi,FALSE,dialect,,,,,,0,0,0,
ekpe1252,atla1278,west2472,Ekpe,FALSE,dialect,,,,,,0,0,0,
